QuSpin		
Mag#1:   Z2.0-00KW	29.04.2022	13:56:32
Time [s]	Magnetic Field [pT]	Magnetic Field (filtered) [pT]
0.000	-22.660	-21.447
0.000	-20.970	-21.231
0.000	-19.650	-20.917
0.000	-20.720	-20.512
0.000	-21.320	-20.119
0.000	-19.420	-19.710
0.000	-18.710	-19.931
0.000	-20.040	-19.734
0.000	-21.150	-19.926
0.000	-20.310	-20.555
0.000	-19.340	-20.513
0.000	-21.260	-20.969
0.000	-22.130	-20.920
0.000	-20.340	-20.670
0.000	-19.760	-20.968
0.000	-20.720	-20.401
0.000	-21.320	-20.183
0.000	-19.900	-20.245
0.000	-18.720	-19.881
0.000	-20.260	-19.932
0.000	-21.170	-20.000
0.000	-20.200	-20.487
0.000	-19.930	-21.006
0.000	-21.490	-21.137
0.000	-22.390	-21.296
0.000	-20.440	-20.832
0.000	-19.560	-20.702
0.000	-20.700	-20.340
0.000	-21.090	-20.014
0.000	-19.370	-19.791
0.000	-18.740	-19.826
0.000	-20.490	-20.033
0.000	-21.120	-20.021
0.000	-20.120	-20.545
0.000	-19.800	-20.820
0.000	-21.200	-20.745
0.000	-22.220	-21.177
0.000	-20.540	-20.986
0.000	-19.610	-20.690
0.000	-20.480	-20.104
0.000	-21.250	-20.218
0.000	-19.450	-19.853
0.000	-18.450	-19.538
0.000	-20.130	-19.732
0.000	-21.250	-20.111
0.000	-19.840	-20.200
0.000	-19.170	-20.294
0.000	-21.280	-20.857
0.000	-21.650	-20.506
0.000	-20.570	-20.988
0.000	-19.460	-20.598
0.000	-20.590	-20.236
0.000	-20.970	-19.895
0.000	-18.900	-19.337
0.000	-18.650	-19.736
0.000	-20.080	-19.610
0.000	-21.130	-20.021
0.000	-19.790	-20.213
0.000	-19.620	-20.669
0.000	-21.520	-21.018
0.000	-21.770	-20.722
0.000	-20.170	-20.711
0.000	-19.440	-20.504
0.000	-20.790	-20.276
0.000	-20.920	-19.915
0.000	-19.070	-19.652
0.000	-18.420	-19.460
0.000	-20.450	-19.836
0.000	-21.070	-19.986
0.000	-20.250	-20.791
0.000	-19.560	-20.588
0.000	-21.540	-20.973
0.000	-22.030	-20.971
0.000	-20.710	-21.260
0.000	-19.700	-20.775
0.000	-20.820	-20.347
0.000	-21.040	-20.034
0.000	-19.170	-19.703
0.000	-19.200	-20.185
0.000	-20.620	-20.049
0.000	-21.510	-20.503
0.000	-19.970	-20.507
0.000	-19.650	-20.640
0.000	-21.820	-21.213
0.000	-21.900	-20.893
0.000	-20.340	-20.979
0.000	-19.650	-20.674
0.000	-20.900	-20.311
0.000	-20.650	-19.718
0.000	-19.070	-19.721
0.000	-18.330	-19.292
0.000	-20.410	-19.745
0.000	-21.030	-20.008
0.000	-19.840	-20.451
0.000	-19.970	-20.908
0.000	-21.590	-20.928
0.000	-22.280	-21.313
0.000	-20.500	-21.151
0.000	-19.850	-20.855
0.000	-20.850	-20.273
0.000	-20.850	-19.932
0.000	-18.990	-19.629
0.000	-19.260	-20.150
0.000	-20.780	-20.092
0.000	-21.360	-20.452
0.000	-19.940	-20.592
0.000	-20.010	-20.871
0.000	-21.490	-20.812
0.000	-21.880	-21.017
0.000	-20.250	-20.925
0.000	-19.810	-20.693
0.000	-20.610	-20.013
0.000	-21.290	-20.438
0.000	-19.150	-19.770
0.000	-18.950	-19.848
0.000	-21.070	-20.391
0.000	-21.170	-20.240
0.000	-20.150	-20.798
0.000	-19.880	-20.760
0.000	-21.670	-21.000
0.000	-21.940	-21.040
0.000	-19.690	-20.419
0.000	-19.800	-20.726
0.000	-21.240	-20.495
0.000	-20.950	-20.085
0.000	-19.400	-20.184
0.000	-19.320	-20.171
0.000	-20.980	-20.183
0.000	-21.300	-20.432
0.000	-20.170	-20.912
0.000	-20.150	-20.964
0.000	-21.940	-21.168
0.000	-21.960	-21.138
0.000	-20.250	-21.043
0.000	-19.810	-20.668
0.000	-21.220	-20.471
0.000	-20.810	-20.017
0.000	-18.880	-19.706
0.000	-18.600	-19.438
0.000	-21.120	-20.234
0.000	-21.150	-20.242
0.000	-19.690	-20.561
0.000	-19.720	-20.597
0.000	-21.720	-20.813
0.000	-21.920	-21.006
0.000	-20.170	-21.069
0.000	-19.560	-20.522
0.000	-20.740	-19.934
0.000	-20.550	-19.662
0.000	-19.030	-19.848
0.000	-19.140	-19.996
0.000	-20.710	-19.884
0.000	-21.120	-20.244
0.000	-19.690	-20.467
0.000	-19.900	-20.730
0.000	-21.750	-20.930
0.000	-21.540	-20.717
0.000	-20.200	-21.016
0.000	-19.750	-20.581
0.000	-20.970	-20.224
0.000	-20.630	-19.869
0.000	-18.640	-19.454
0.000	-18.890	-19.660
0.000	-20.390	-19.563
0.000	-20.640	-19.859
0.000	-19.350	-20.129
0.000	-19.660	-20.385
0.000	-21.440	-20.617
0.000	-21.720	-20.953
0.000	-19.640	-20.480
0.000	-19.420	-20.247
0.000	-20.830	-20.028
0.000	-20.380	-19.613
0.000	-18.780	-19.621
0.000	-18.800	-19.566
0.000	-20.480	-19.634
0.000	-20.620	-19.835
0.000	-19.280	-20.088
0.000	-19.720	-20.446
0.000	-21.850	-20.960
0.000	-21.350	-20.617
0.000	-19.630	-20.564
0.000	-19.410	-20.178
0.000	-20.500	-19.641
0.000	-20.540	-19.810
0.000	-18.640	-19.514
0.000	-18.890	-19.631
0.000	-20.490	-19.603
0.000	-20.870	-20.091
0.000	-19.510	-20.334
0.000	-20.090	-20.802
0.000	-21.470	-20.620
0.000	-20.820	-20.173
0.000	-19.190	-20.090
0.000	-19.730	-20.349
0.000	-20.700	-19.819
0.000	-20.080	-19.549
0.000	-18.410	-19.339
0.000	-18.920	-19.442
0.000	-20.570	-19.609
0.000	-20.790	-20.215
0.000	-19.320	-20.233
0.000	-19.990	-20.524
0.000	-21.870	-20.891
0.000	-21.450	-20.896
0.000	-19.260	-20.303
0.000	-19.750	-20.343
0.000	-21.120	-20.083
0.000	-20.510	-19.960
0.000	-18.800	-19.870
0.000	-18.900	-19.484
0.000	-20.660	-19.601
0.000	-20.800	-20.160
0.000	-19.330	-20.333
0.000	-19.970	-20.570
0.000	-21.720	-20.678
0.000	-21.340	-20.730
0.000	-19.490	-20.553
0.000	-19.430	-20.096
0.000	-20.700	-19.706
0.000	-20.370	-19.736
0.000	-18.580	-19.588
0.000	-18.840	-19.495
0.000	-20.530	-19.523
0.000	-20.740	-20.034
0.000	-18.950	-19.923
0.000	-19.790	-20.461
0.000	-21.830	-20.777
0.000	-21.330	-20.641
0.000	-19.170	-20.277
0.000	-19.600	-20.322
0.000	-20.880	-19.805
0.000	-19.980	-19.344
0.000	-18.240	-19.364
0.000	-18.650	-19.289
0.000	-20.430	-19.301
0.000	-20.420	-19.741
0.000	-18.990	-20.059
0.000	-19.860	-20.473
0.000	-21.720	-20.596
0.000	-21.030	-20.425
0.000	-19.240	-20.392
0.000	-19.460	-20.091
0.000	-20.700	-19.610
0.000	-19.900	-19.340
0.000	-18.070	-19.202
0.000	-18.810	-19.360
0.000	-20.720	-19.548
0.000	-20.690	-20.081
0.000	-19.510	-20.595
0.000	-19.970	-20.535
0.000	-21.400	-20.337
0.000	-21.000	-20.449
0.000	-19.480	-20.525
0.000	-19.740	-20.299
0.000	-20.820	-19.840
0.000	-19.960	-19.483
0.000	-18.550	-19.550
0.000	-19.150	-19.604
0.000	-20.550	-19.554
0.000	-20.540	-20.056
0.000	-19.080	-20.027
0.000	-20.040	-20.476
0.000	-21.430	-20.452
0.000	-20.740	-20.330
0.000	-19.220	-20.215
0.000	-19.150	-19.613
0.000	-20.490	-19.559
0.000	-19.640	-19.221
0.000	-18.000	-18.977
0.000	-18.940	-19.337
0.000	-21.030	-19.965
0.000	-20.350	-19.912
0.000	-18.970	-20.033
0.000	-20.070	-20.451
0.000	-21.770	-20.646
0.000	-20.840	-20.469
0.000	-19.290	-20.441
0.000	-19.600	-20.003
0.000	-20.670	-19.588
0.000	-19.690	-19.355
0.000	-18.160	-19.274
0.000	-19.150	-19.462
0.000	-20.580	-19.444
0.000	-20.190	-19.855
0.000	-19.190	-20.257
0.000	-20.250	-20.513
0.000	-21.300	-20.234
0.000	-20.710	-20.467
0.000	-19.010	-20.090
0.000	-19.500	-19.790
0.000	-20.650	-19.613
0.000	-20.020	-19.745
0.000	-18.050	-19.130
0.000	-19.250	-19.533
0.000	-20.570	-19.458
0.000	-20.590	-20.250
0.000	-19.360	-20.390
0.000	-20.240	-20.549
0.000	-21.500	-20.466
0.000	-20.900	-20.593
0.000	-19.390	-20.425
0.000	-19.820	-20.161
0.000	-20.840	-19.860
0.000	-19.740	-19.466
0.000	-18.320	-19.342
0.000	-18.510	-18.835
0.000	-20.690	-19.643
0.000	-20.440	-20.009
0.000	-19.050	-20.059
0.000	-20.100	-20.492
0.000	-21.490	-20.449
0.000	-20.510	-20.147
0.000	-19.090	-20.158
0.000	-19.510	-19.896
0.000	-20.670	-19.647
0.000	-19.790	-19.444
0.000	-18.050	-19.119
0.000	-18.940	-19.298
0.000	-20.820	-19.695
0.000	-19.870	-19.495
0.000	-19.100	-20.186
0.000	-20.480	-20.740
0.000	-21.900	-20.758
0.000	-20.440	-20.235
0.000	-19.020	-20.219
0.000	-19.630	-19.857
0.000	-20.650	-19.505
0.000	-19.250	-19.103
0.000	-18.120	-19.290
0.000	-19.290	-19.394
0.000	-20.920	-19.704
0.000	-20.040	-19.907
0.000	-19.170	-20.338
0.000	-20.440	-20.504
0.000	-21.350	-20.190
0.000	-20.370	-20.340
0.000	-19.170	-20.323
0.000	-19.890	-19.937
0.000	-20.470	-19.400
0.000	-19.080	-19.125
0.000	-18.060	-19.150
0.000	-19.230	-19.158
0.000	-20.660	-19.536
0.000	-19.990	-20.007
0.000	-18.900	-19.984
0.000	-20.330	-20.272
0.000	-21.420	-20.308
0.000	-20.380	-20.441
0.000	-18.790	-19.937
0.000	-19.420	-19.434
0.000	-20.020	-18.961
0.000	-18.950	-18.987
0.000	-17.670	-18.745
0.000	-19.280	-19.209
0.000	-20.700	-19.553
0.000	-20.320	-20.304
0.000	-19.180	-20.265
0.000	-20.500	-20.492
0.000	-21.630	-20.523
0.000	-20.570	-20.578
0.000	-18.920	-20.069
0.000	-19.740	-19.798
0.000	-20.670	-19.564
0.000	-19.690	-19.647
0.000	-18.140	-19.273
0.000	-19.550	-19.595
0.000	-21.100	-19.906
0.000	-19.990	-19.917
0.000	-19.300	-20.450
0.000	-20.500	-20.518
0.000	-22.100	-20.905
0.000	-20.230	-20.241
0.000	-18.820	-20.096
0.000	-19.790	-19.812
0.000	-20.790	-19.551
0.000	-19.200	-19.234
0.000	-18.210	-19.465
0.000	-19.750	-19.668
0.000	-20.840	-19.567
0.000	-20.250	-20.285
0.000	-19.050	-20.268
0.000	-20.790	-20.709
0.000	-21.550	-20.322
0.000	-20.120	-20.252
0.000	-19.000	-20.240
0.000	-19.920	-19.815
0.000	-20.510	-19.348
0.000	-19.140	-19.302
0.000	-17.880	-19.067
0.000	-19.480	-19.304
0.000	-20.780	-19.548
0.000	-20.270	-20.361
0.000	-19.390	-20.535
0.000	-20.750	-20.629
0.000	-21.720	-20.575
0.000	-20.340	-20.482
0.000	-18.820	-20.014
0.000	-20.070	-19.968
0.000	-20.620	-19.475
0.000	-19.260	-19.418
0.000	-18.170	-19.326
0.000	-19.910	-19.716
0.000	-21.240	-20.021
0.000	-19.950	-20.118
0.000	-19.340	-20.517
0.000	-20.750	-20.535
0.000	-21.800	-20.614
0.000	-20.020	-20.270
0.000	-18.870	-20.104
0.000	-19.850	-19.644
0.000	-20.350	-19.196
0.000	-18.740	-19.013
0.000	-18.180	-19.320
0.000	-19.870	-19.535
0.000	-20.890	-19.717
0.000	-19.720	-20.026
0.000	-19.160	-20.280
0.000	-20.640	-20.295
0.000	-21.430	-20.312
0.000	-19.950	-20.309
0.000	-18.520	-19.691
0.000	-19.780	-19.482
0.000	-20.070	-18.966
0.000	-18.560	-18.919
0.000	-17.720	-18.831
0.000	-19.470	-19.082
0.000	-20.470	-19.318
0.000	-19.480	-19.815
0.000	-18.640	-19.751
0.000	-20.260	-19.908
0.000	-21.250	-20.109
0.000	-19.530	-19.893
0.000	-18.630	-19.798
0.000	-19.170	-18.890
0.000	-20.340	-19.224
0.000	-18.800	-19.066
0.000	-17.970	-19.095
0.000	-19.440	-19.165
0.000	-20.740	-19.573
0.000	-19.800	-19.999
0.000	-18.810	-19.944
0.000	-20.410	-20.198
0.000	-21.200	-20.057
0.000	-19.570	-19.814
0.000	-18.640	-19.806
0.000	-19.420	-19.231
0.000	-20.400	-19.281
0.000	-18.850	-19.051
0.000	-17.970	-19.103
0.000	-19.170	-18.980
0.000	-20.450	-19.300
0.000	-19.670	-19.781
0.000	-19.250	-20.307
0.000	-20.760	-20.585
0.000	-21.250	-20.210
0.000	-19.960	-20.169
0.000	-18.750	-19.818
0.000	-19.750	-19.595
0.000	-20.240	-19.232
0.000	-18.740	-18.949
0.000	-17.970	-18.991
0.000	-19.310	-19.088
0.000	-20.390	-19.344
0.000	-18.990	-19.202
0.000	-18.970	-19.954
0.000	-20.320	-20.032
0.000	-21.020	-20.038
0.000	-19.540	-19.851
0.000	-18.220	-19.264
0.000	-19.230	-18.991
0.000	-20.140	-19.113
0.000	-18.290	-18.569
0.000	-18.170	-19.186
0.000	-19.820	-19.455
0.000	-20.490	-19.454
0.000	-19.140	-19.511
0.000	-18.890	-19.883
0.000	-20.360	-19.938
0.000	-21.400	-20.368
0.000	-19.290	-19.744
0.000	-18.450	-19.555
0.000	-19.490	-19.082
0.000	-19.900	-18.856
0.000	-18.410	-18.850
0.000	-18.190	-19.200
0.000	-19.900	-19.397
0.000	-20.500	-19.469
0.000	-19.050	-19.555
0.000	-18.820	-19.817
0.000	-20.590	-20.026
0.000	-21.190	-20.166
0.000	-19.040	-19.657
0.000	-18.540	-19.613
0.000	-19.190	-18.645
0.000	-19.820	-18.818
0.000	-18.150	-18.704
0.000	-17.690	-18.699
0.000	-19.450	-18.868
0.000	-20.370	-19.308
0.000	-19.220	-19.736
0.000	-18.580	-19.615
0.000	-20.440	-19.900
0.000	-21.000	-19.936
0.000	-18.690	-19.295
0.000	-18.070	-19.204
0.000	-19.550	-18.962
0.000	-19.720	-18.631
0.000	-18.060	-18.685
0.000	-17.700	-18.778
0.000	-19.510	-18.855
0.000	-20.320	-19.201
0.000	-19.170	-19.756
0.000	-18.950	-20.000
0.000	-20.550	-19.939
0.000	-21.050	-20.001
0.000	-19.300	-19.921
0.000	-18.520	-19.605
0.000	-19.930	-19.352
0.000	-20.300	-19.246
0.000	-18.340	-18.959
0.000	-17.890	-18.969
0.000	-19.550	-18.926
0.000	-20.340	-19.235
0.000	-19.710	-20.221
0.000	-19.370	-20.373
0.000	-20.720	-20.212
0.000	-21.200	-20.217
0.000	-19.410	-19.941
0.000	-18.370	-19.420
0.000	-19.850	-19.373
0.000	-19.790	-18.798
0.000	-18.400	-18.915
0.000	-18.340	-19.282
0.000	-20.070	-19.502
0.000	-20.800	-19.818
0.000	-19.150	-19.703
0.000	-19.390	-20.321
0.000	-20.790	-20.190
0.000	-20.980	-20.081
0.000	-19.400	-20.021
0.000	-18.770	-19.695
0.000	-19.930	-19.363
0.000	-19.950	-19.089
0.000	-18.450	-19.048
0.000	-18.290	-19.134
0.000	-20.400	-19.734
0.000	-20.640	-19.752
0.000	-19.520	-20.156
0.000	-19.620	-20.437
0.000	-20.690	-20.057
0.000	-21.110	-20.318
0.000	-19.120	-19.784
0.000	-18.800	-19.641
0.000	-19.840	-19.221
0.000	-19.830	-19.053
0.000	-18.330	-18.975
0.000	-18.290	-19.054
0.000	-20.050	-19.363
0.000	-20.520	-19.709
0.000	-19.360	-19.996
0.000	-19.600	-20.343
0.000	-21.460	-20.751
0.000	-20.930	-20.212
0.000	-19.290	-20.072
0.000	-18.600	-19.380
0.000	-19.780	-19.076
0.000	-19.580	-18.856
0.000	-18.150	-18.879
0.000	-18.050	-18.770
0.000	-20.040	-19.267
0.000	-20.560	-19.760
0.000	-19.040	-19.777
0.000	-19.210	-19.986
0.000	-21.180	-20.380
0.000	-20.650	-19.889
0.000	-18.740	-19.623
0.000	-18.440	-19.254
0.000	-19.930	-19.080
0.000	-19.590	-18.817
0.000	-18.130	-19.001
0.000	-18.220	-18.973
0.000	-19.920	-19.032
0.000	-20.240	-19.448
0.000	-19.180	-19.994
0.000	-19.410	-20.136
0.000	-20.880	-20.054
0.000	-20.810	-20.095
0.000	-19.070	-19.916
0.000	-18.480	-19.264
0.000	-19.770	-19.000
0.000	-19.930	-19.157
0.000	-18.430	-19.184
0.000	-18.620	-19.371
0.000	-20.410	-19.616
0.000	-20.850	-20.041
0.000	-19.000	-19.782
0.000	-19.270	-20.078
0.000	-21.390	-20.536
0.000	-21.200	-20.365
0.000	-18.760	-19.700
0.000	-18.840	-19.737
0.000	-20.230	-19.312
0.000	-19.440	-18.637
0.000	-18.000	-18.962
0.000	-18.340	-19.100
0.000	-20.140	-19.147
0.000	-20.500	-19.689
0.000	-19.510	-20.402
0.000	-19.520	-20.277
0.000	-21.150	-20.265
0.000	-21.010	-20.259
0.000	-18.770	-19.711
0.000	-18.600	-19.425
0.000	-20.150	-19.243
0.000	-20.010	-19.203
0.000	-18.090	-19.023
0.000	-18.740	-19.518
0.000	-20.750	-19.743
0.000	-20.200	-19.431
0.000	-19.280	-20.252
0.000	-19.620	-20.305
0.000	-21.080	-20.112
0.000	-20.370	-19.746
0.000	-19.220	-20.189
0.000	-19.180	-19.786
0.000	-20.400	-19.489
0.000	-20.100	-19.531
0.000	-18.290	-19.227
0.000	-18.740	-19.313
0.000	-20.740	-19.751
0.000	-20.750	-20.117
0.000	-19.400	-20.342
0.000	-19.890	-20.481
0.000	-21.660	-20.683
0.000	-20.840	-20.278
0.000	-19.030	-20.069
0.000	-18.730	-19.364
0.000	-20.240	-19.265
0.000	-19.340	-18.767
0.000	-17.970	-18.976
0.000	-18.570	-19.102
0.000	-20.360	-19.316
0.000	-20.810	-20.189
0.000	-19.350	-20.311
0.000	-19.400	-20.031
0.000	-21.120	-20.171
0.000	-20.590	-19.967
0.000	-18.870	-19.849
0.000	-18.650	-19.329
0.000	-20.230	-19.299
0.000	-19.670	-19.018
0.000	-17.820	-18.796
0.000	-18.420	-19.067
0.000	-20.500	-19.460
0.000	-20.020	-19.348
0.000	-18.700	-19.723
0.000	-19.430	-20.039
0.000	-20.890	-19.849
0.000	-20.210	-19.642
0.000	-18.300	-19.390
0.000	-18.570	-19.174
0.000	-19.820	-18.777
0.000	-19.350	-18.786
0.000	-17.620	-18.678
0.000	-18.670	-19.190
0.000	-20.220	-19.115
0.000	-20.070	-19.529
0.000	-18.970	-20.002
0.000	-19.300	-19.808
0.000	-20.870	-19.850
0.000	-20.300	-19.802
0.000	-18.440	-19.495
0.000	-18.640	-19.186
0.000	-19.830	-18.833
0.000	-19.150	-18.658
0.000	-17.600	-18.616
0.000	-18.390	-18.855
0.000	-19.970	-18.924
0.000	-20.130	-19.606
0.000	-18.970	-19.926
0.000	-19.330	-19.829
0.000	-21.000	-20.039
0.000	-20.070	-19.599
0.000	-18.370	-19.388
0.000	-18.560	-19.072
0.000	-19.760	-18.796
0.000	-19.000	-18.541
0.000	-17.740	-18.709
0.000	-18.670	-19.072
0.000	-20.490	-19.455
0.000	-20.060	-19.620
0.000	-18.600	-19.623
0.000	-19.880	-20.253
0.000	-20.890	-19.845
0.000	-20.030	-19.719
0.000	-18.170	-19.272
0.000	-18.260	-18.653
0.000	-19.900	-18.831
0.000	-19.160	-18.766
0.000	-17.620	-18.705
0.000	-18.590	-18.959
0.000	-20.300	-19.166
0.000	-20.170	-19.738
0.000	-19.000	-20.060
0.000	-19.340	-19.766
0.000	-20.870	-19.829
0.000	-20.150	-19.731
0.000	-18.290	-19.373
0.000	-18.650	-19.122
0.000	-19.690	-18.668
0.000	-19.020	-18.596
0.000	-17.530	-18.560
0.000	-18.690	-19.067
0.000	-20.350	-19.256
0.000	-20.000	-19.582
0.000	-19.000	-20.027
0.000	-19.660	-20.034
0.000	-21.040	-20.015
0.000	-19.960	-19.630
0.000	-18.200	-19.291
0.000	-18.790	-19.155
0.000	-19.850	-18.801
0.000	-18.850	-18.548
0.000	-17.920	-18.955
0.000	-18.950	-19.183
0.000	-20.690	-19.596
0.000	-20.270	-19.979
0.000	-19.250	-20.284
0.000	-19.870	-20.137
0.000	-21.150	-20.131
0.000	-19.570	-19.383
0.000	-18.350	-19.431
0.000	-18.520	-18.749
0.000	-20.020	-18.978
0.000	-18.970	-18.752
0.000	-17.570	-18.643
0.000	-18.720	-18.912
0.000	-20.370	-19.239
0.000	-20.100	-19.835
0.000	-18.650	-19.741
0.000	-19.840	-20.077
0.000	-20.970	-19.865
0.000	-20.030	-19.824
0.000	-18.490	-19.622
0.000	-18.580	-18.866
0.000	-19.550	-18.515
0.000	-18.600	-18.363
0.000	-17.650	-18.668
0.000	-19.250	-19.386
0.000	-20.390	-19.316
0.000	-19.680	-19.543
0.000	-18.630	-19.672
0.000	-19.550	-19.663
0.000	-20.610	-19.579
0.000	-19.390	-19.322
0.000	-17.760	-18.856
0.000	-18.330	-18.462
0.000	-19.040	-18.019
0.000	-18.460	-18.348
0.000	-17.290	-18.283
0.000	-18.500	-18.580
0.000	-20.350	-19.271
0.000	-19.800	-19.634
0.000	-18.350	-19.418
0.000	-19.590	-19.742
0.000	-20.750	-19.659
0.000	-19.340	-19.239
0.000	-17.650	-18.822
0.000	-18.400	-18.555
0.000	-19.390	-18.260
0.000	-18.530	-18.393
0.000	-17.600	-18.694
0.000	-18.830	-18.914
0.000	-20.400	-19.252
0.000	-19.510	-19.390
0.000	-18.460	-19.583
0.000	-19.680	-19.760
0.000	-20.400	-19.300
0.000	-19.350	-19.318
0.000	-17.590	-18.743
0.000	-18.270	-18.378
0.000	-19.430	-18.311
0.000	-18.250	-18.166
0.000	-17.280	-18.394
0.000	-18.510	-18.553
0.000	-20.170	-18.999
0.000	-19.330	-19.233
0.000	-18.650	-19.757
0.000	-19.280	-19.362
0.000	-20.500	-19.423
0.000	-19.030	-18.987
0.000	-17.490	-18.637
0.000	-18.170	-18.272
0.000	-19.410	-18.291
0.000	-18.290	-18.196
0.000	-17.410	-18.510
0.000	-19.010	-19.024
0.000	-20.500	-19.325
0.000	-19.800	-19.729
0.000	-18.640	-19.779
0.000	-19.640	-19.710
0.000	-20.720	-19.596
0.000	-19.260	-19.237
0.000	-17.850	-19.028
0.000	-18.660	-18.724
0.000	-19.360	-18.249
0.000	-18.250	-18.234
0.000	-17.080	-18.195
0.000	-18.850	-18.806
0.000	-20.120	-18.936
0.000	-19.200	-19.217
0.000	-18.620	-19.735
0.000	-19.750	-19.682
0.000	-20.510	-19.425
0.000	-18.710	-18.865
0.000	-17.290	-18.462
0.000	-18.200	-18.098
0.000	-19.220	-18.080
0.000	-17.900	-18.021
0.000	-17.390	-18.493
0.000	-18.810	-18.621
0.000	-20.100	-18.956
0.000	-18.970	-19.129
0.000	-18.560	-19.642
0.000	-19.350	-19.173
0.000	-20.380	-19.330
0.000	-18.920	-19.116
0.000	-17.460	-18.574
0.000	-18.740	-18.580
0.000	-19.530	-18.430
0.000	-18.540	-18.699
0.000	-17.170	-18.283
0.000	-19.030	-18.849
0.000	-20.040	-18.873
0.000	-19.060	-19.217
0.000	-18.280	-19.402
0.000	-19.780	-19.582
0.000	-20.310	-19.206
0.000	-18.630	-18.901
0.000	-17.770	-18.902
0.000	-18.570	-18.336
0.000	-19.270	-18.202
0.000	-18.170	-18.408
0.000	-17.370	-18.414
0.000	-19.180	-18.887
0.000	-20.590	-19.456
0.000	-19.150	-19.409
0.000	-18.650	-19.758
0.000	-19.690	-19.420
0.000	-20.440	-19.368
0.000	-18.640	-18.962
0.000	-17.440	-18.582
0.000	-18.640	-18.360
0.000	-19.420	-18.301
0.000	-17.950	-18.249
0.000	-17.520	-18.611
0.000	-18.980	-18.635
0.000	-20.010	-18.895
0.000	-19.090	-19.379
0.000	-18.540	-19.591
0.000	-19.600	-19.311
0.000	-20.480	-19.447
0.000	-18.640	-18.968
0.000	-17.320	-18.440
0.000	-18.600	-18.323
0.000	-19.010	-17.935
0.000	-18.070	-18.349
0.000	-17.290	-18.327
0.000	-18.980	-18.668
0.000	-20.010	-18.923
0.000	-19.280	-19.519
0.000	-18.350	-19.393
0.000	-19.820	-19.576
0.000	-20.560	-19.511
0.000	-18.500	-18.815
0.000	-17.290	-18.436
0.000	-18.200	-17.958
0.000	-19.120	-18.009
0.000	-17.660	-17.906
0.000	-17.380	-18.452
0.000	-19.050	-18.728
0.000	-19.770	-18.679
0.000	-18.770	-19.067
0.000	-17.800	-18.873
0.000	-19.620	-19.298
0.000	-20.170	-19.079
0.000	-18.340	-18.721
0.000	-17.630	-18.752
0.000	-18.350	-18.024
0.000	-18.900	-17.859
0.000	-17.710	-18.039
0.000	-17.000	-18.022
0.000	-19.150	-18.750
0.000	-20.110	-19.003
0.000	-18.820	-19.189
0.000	-18.420	-19.485
0.000	-19.790	-19.396
0.000	-19.990	-18.974
0.000	-18.370	-18.826
0.000	-17.490	-18.540
40.005	-18.690	-18.273
40.010	-19.210	-18.194
40.015	-17.890	-18.312
40.020	-17.800	-18.758
40.025	-19.160	-18.695
40.030	-20.260	-19.264
40.035	-18.690	-19.126
40.040	-18.320	-19.307
40.045	-19.890	-19.419
40.050	-20.350	-19.364
40.055	-18.340	-18.872
40.060	-17.350	-18.419
40.065	-18.760	-18.270
40.070	-18.720	-17.715
40.075	-17.570	-18.087
40.080	-17.650	-18.572
40.085	-19.160	-18.586
40.090	-20.290	-19.309
40.095	-19.000	-19.504
40.100	-18.450	-19.416
40.105	-19.750	-19.261
40.110	-20.120	-19.181
40.115	-18.360	-18.889
40.120	-17.630	-18.615
40.125	-19.090	-18.581
40.130	-19.050	-18.114
40.135	-17.700	-18.246
40.140	-17.540	-18.439
40.145	-20.000	-19.343
40.150	-20.320	-19.346
40.155	-19.070	-19.710
40.160	-18.840	-19.772
40.165	-20.110	-19.477
40.170	-20.610	-19.691
40.175	-18.340	-19.028
40.180	-17.450	-18.476
40.185	-18.710	-18.093
40.190	-19.320	-18.306
40.195	-17.800	-18.398
40.200	-17.720	-18.700
40.205	-19.000	-18.396
40.210	-20.410	-19.369
40.215	-18.880	-19.398
40.220	-18.920	-19.915
40.225	-20.000	-19.476
40.230	-20.450	-19.494
40.235	-18.570	-19.125
40.240	-17.820	-18.834
40.245	-18.890	-18.400
40.250	-19.270	-18.303
40.255	-17.370	-17.902
40.260	-17.350	-18.314
40.265	-19.390	-18.776
40.270	-19.980	-18.959
40.275	-18.890	-19.448
40.280	-18.530	-19.504
40.285	-19.480	-18.965
40.290	-20.150	-19.206
40.295	-18.270	-18.799
40.300	-17.400	-18.414
40.305	-18.910	-18.418
40.310	-19.130	-18.139
40.315	-17.620	-18.135
40.320	-17.680	-18.626
40.325	-19.800	-19.189
40.330	-20.530	-19.506
40.335	-18.850	-19.444
40.340	-18.860	-19.855
40.345	-20.260	-19.642
40.350	-20.370	-19.415
40.355	-18.590	-19.250
40.360	-17.770	-18.781
40.365	-19.010	-18.418
40.370	-19.500	-18.512
40.375	-17.960	-18.544
40.380	-17.710	-18.682
40.385	-19.500	-18.883
40.390	-20.570	-19.521
40.395	-19.220	-19.760
40.400	-18.640	-19.679
40.405	-19.950	-19.442
40.410	-20.100	-19.109
40.415	-18.200	-18.766
40.420	-17.940	-18.945
40.425	-19.200	-18.645
40.430	-18.980	-18.056
40.435	-18.140	-18.690
40.440	-18.050	-18.890
40.445	-20.020	-19.404
40.450	-20.400	-19.515
40.455	-18.940	-19.547
40.460	-18.750	-19.618
40.465	-19.890	-19.302
